#E(MeV) Ntail(noUnits)
7.49894	0.5770086858666
13.3352	0.6379852372000001
23.7137	0.44993562000000004
42.1697	0.34880681300000005
74.9894	0.14665361999999998
133.352	0.13186356899999999
237.137	0.077064481
421.697	0.042461648000000005
749.894	0.104790243
1333.52	0.024052830999999997
2371.37	0.015985117000000004
4216.97	0.013750521
7498.94	0.031594576400000005
13335.2	0.0117588115
23713.7	0.0083865676
42169.7	0.0121196379
74989.4	0.0256382723
133352.	0.025706775100000002
237137.	0.029874572200000005
421697.	0.037087396
749894.	0.12237133300000001
1.33352e6	0.17812582300000002
2.37137e6	0.298202517
